"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","DR","Frame Counter","Timestamp Aquisição (ms)"
"811","2026-06-06 09:24:18","20.25","56","952.94","3400","","-22.821229934692383","-47.07041931152344","605.4","-106","-6.5","0","12740","1780748658586"
"812","2026-06-06 09:24:28","20.26","54.5","953.14","3400","","-22.821155548095703","-47.07048797607422","606","-102","0.5","0","12741","1780748668545"
"813","2026-06-06 09:24:38","20.27","57.5","953","3400","","-22.821090698242188","-47.070556640625","604.5","-103","-0.5","0","12742","1780748678569"
"814","2026-06-06 09:24:48","20.28","58","953.04","3420","","-22.821025848388672","-47.070621490478516","605","-99","3","0","12743","1780748688576"
"815","2026-06-06 09:24:58","20.3","57.5","953.02","3420","","-22.82095718383789","-47.070682525634766","607.2","-103","-1.2999999523162842","0","12744","1780748698570"
"816","2026-06-06 09:25:08","20.31","56.5","953.1","3400","","-22.820898056030273","-47.070743560791016","606","-104","-3.799999952316284","0","12745","1780748708574"
"817","2026-06-06 09:25:28","20.33","55","953.08","3400","","-22.820772171020508","-47.07086181640625","605.9","-106","-7.800000190734863","0","12747","1780748728581"
"818","2026-06-06 09:25:38","20.34","56","953.0600000000001","3400","","-22.820709228515625","-47.07091522216797","604.2","-102","-0.30000001192092896","0","12748","1780748738574"
"819","2026-06-06 09:25:48","20.34","59","953.0600000000001","3420","","-22.82065200805664","-47.07097625732422","604.2","-103","-0.800000011920929","0","12749","1780748748556"
"820","2026-06-06 09:25:58","20.35","59","953.1","3420","","-22.820573806762695","-47.071041107177734","605.5","-107","-8.800000190734863","0","12750","1780748758575"
"821","2026-06-06 09:26:08","20.35","55.5","953.1","3400","","-22.820505142211914","-47.07109832763672","606.2","-107","-5.800000190734863","0","12751","1780748768562"
"822","2026-06-06 09:26:18","20.36","54.5","953.12","3420","","-22.820444107055664","-47.0711669921875","605.2","-103","-13.5","0","12752","1780748778570"
"823","2026-06-06 09:26:28","20.37","56","953.2","3400","","-22.820377349853516","-47.07123565673828","605.7","-103","-0.30000001192092896","0","12753","1780748788580"
"824","2026-06-06 09:26:38","20.38","54","953.1800000000001","3360","","-22.820310592651367","-47.07130432128906","604.9","-107","-7.800000190734863","0","12754","1780748798578"
"825","2026-06-06 09:26:48","20.39","55","953.2","3400","","-22.820240020751953","-47.07136535644531","603.7","-106","-5.5","0","12755","1780748808577"
"826","2026-06-06 09:26:58","20.4","55","953.1800000000001","3400","","-22.820171356201172","-47.07143020629883","603.7","-108","-14.5","0","12756","1780748818577"
"827","2026-06-06 09:27:08","20.42","57","953.1800000000001","3400","","-22.820100784301758","-47.07149124145508","604.2","-105","-6","0","12757","1780748828577"
"828","2026-06-06 09:27:18","20.44","54.5","953.5","3400","","-22.82004165649414","-47.07155227661133","602.9","-106","-5.300000190734863","0","12758","1780748838567"
"829","2026-06-06 09:27:28","20.45","56","953.32","3400","","-22.819965362548828","-47.07162094116211","604.4","-106","-7.300000190734863","0","12759","1780748848578"
"830","2026-06-06 09:27:38","20.48","55.5","953.26","3400","","-22.819887161254883","-47.071693420410156","602.7","-105","-4.5","0","12760","1780748858576"
"831","2026-06-06 09:27:48","20.5","53.5","953.3000000000001","3420","","-22.819814682006836","-47.071754455566406","602.2","-106","-6","0","12761","1780748868576"
"832","2026-06-06 09:27:58","20.53","55","953.3000000000001","3400","","-22.81974220275879","-47.07181167602539","602","-105","-2.5","0","12762","1780748878587"
"833","2026-06-06 09:28:08","20.55","56","953.34","3400","","-22.81966209411621","-47.07188034057617","601.2","-104","-2.799999952316284","0","12763","1780748888582"
"834","2026-06-06 09:28:18","20.57","55","953.4200000000001","3400","","-22.8195743560791","-47.07194519042969","601","-103","-12.800000190734863","0","12764","1780748898580"
"835","2026-06-06 09:28:28","20.59","57","953.34","3400","","-22.819503784179688","-47.07199478149414","600.4","-105","-3.5","0","12765","1780748908563"
"836","2026-06-06 09:28:38","20.62","55","953.32","3400","","-22.81943130493164","-47.07204818725586","599.5","-102","0.30000001192092896","0","12766","1780748918567"
"837","2026-06-06 09:28:48","20.64","56.5","953.36","3400","","-22.819345474243164","-47.07209396362305","599.5","-104","-3.799999952316284","0","12767","1780748928575"
"838","2026-06-06 09:28:58","20.66","55.5","953.4200000000001","3400","","-22.81925392150879","-47.072139739990234","600.7","-104","-2.5","0","12768","1780748938546"
"839","2026-06-06 09:29:08","20.68","55.5","953.4200000000001","3420","","-22.819177627563477","-47.072181701660156","600.5","-104","-1","0","12769","1780748948570"
"840","2026-06-06 09:29:18","20.7","53.5","953.48","3400","","-22.819137573242188","-47.072200775146484","601.5","-105","-3","0","12770","1780748958574"
"841","2026-06-06 09:29:28","20.73","56","953.52","3400","","-22.819122314453125","-47.07221603393555","602.5","-106","-16.5","0","12771","1780748968584"
"842","2026-06-06 17:03:24","24.6","55","948.22","3720","","","","","-105","-4.800000190734863","0","12773","1780776204840"
"843","2026-06-06 17:03:39","24.65","55","948.2","3700","","","","","-105","-3","0","12774","1780776219240"
"844","2026-06-06 17:03:53","24.7","55","948.1800000000001","3760","","","","","-107","-3","0","12775","1780776233637"
"845","2026-06-06 17:04:08","24.75","55","948.2","3720","","","","","-106","-3.299999952316284","0","12776","1780776248063"
"846","2026-06-06 17:04:22","24.8","54.5","948.22","3700","","","","","-103","-5.300000190734863","0","12777","1780776262424"
"847","2026-06-06 17:04:36","24.85","54","948.22","3960","","","","","-106","-4","0","12778","1780776276824"
"848","2026-06-06 17:04:51","24.89","54","948.1800000000001","3960","","","","","-106","-4.300000190734863","0","12779","1780776291223"
"849","2026-06-06 17:05:50","25.03","53.5","948.1800000000001","3740","","","","","-106","-3.799999952316284","0","12783","1780776349969"
"850","2026-06-06 17:06:04","25.05","53.5","948.16","3700","","","","","-106","-5.800000190734863","0","12784","1780776364379"
"851","2026-06-06 17:06:18","25.09","54.5","948.2","4900","","","","","-106","-2.799999952316284","0","12785","1780776378783"
"852","2026-06-06 17:07:47","25.38","52.5","948.16","3700","","","","","-106","-2.799999952316284","5","12786","1780776467048"
"853","2026-06-06 17:07:59","25.41","53","948.1800000000001","3720","","","","","-106","-1.2999999523162842","5","12787","1780776479700"
"854","2026-06-06 17:34:55","23.45","49.5","949.38","3760","","-22.819107055664062","-47.072261810302734","602.4","-107","-6.300000190734863","5","12790","1780778095019"
"855","2026-06-06 17:34:56","","","","","","","","","-106","-1.5","5","12791","1780778096534"
"856","2026-06-06 17:35:02","23.42","49","949.4","3720","","-22.819108963012695","-47.072261810302734","606.4","-108","-5","5","12793","1780778102803"
"857","2026-06-06 17:35:08","23.41","49","949.3000000000001","3740","","-22.8190975189209","-47.07227325439453","605.7","-103","3.299999952316284","5","12794","1780778108800"
"858","2026-06-06 17:35:18","23.39","49.5","949.32","3700","","-22.819087982177734","-47.0722770690918","597","-104","0.800000011920929","5","12795","1780778118808"
"859","2026-06-06 17:35:28","23.37","49","949.4200000000001","3700","","-22.819068908691406","-47.072265625","597.9","-96","7.800000190734863","5","12796","1780778128806"
"860","2026-06-06 17:35:38","23.35","49","949.52","3700","","-22.81899642944336","-47.07224655151367","601.5","-96","7.800000190734863","5","12797","1780778138801"
"861","2026-06-06 17:35:48","23.34","49","949.4","3700","","-22.818925857543945","-47.0722770690918","610","-98","8","5","12798","1780778148803"
"862","2026-06-06 17:35:58","23.33","48.5","949.34","3740","","-22.818880081176758","-47.07222366333008","605","-97","8.5","5","12799","1780778158808"
"863","2026-06-06 17:36:08","23.31","49","949.44","3700","","-22.81879425048828","-47.072166442871094","602.9","-104","1","5","12800","1780778168807"
"864","2026-06-06 17:36:28","23.27","48.5","949.38","3700","","-22.818552017211914","-47.07206726074219","607.7","-95","8.5","5","12802","1780778188810"
"865","2026-06-06 17:36:38","23.26","48.5","949.46","3720","","-22.81844711303711","-47.07205581665039","607.7","-103","2","5","12803","1780778198805"
"866","2026-06-06 17:36:48","23.23","48.5","949.46","3700","","-22.818347930908203","-47.07206344604492","602.2","-106","-2","5","12804","1780778208813"
"867","2026-06-06 17:36:58","23.22","48.5","949.4","3740","","-22.8182315826416","-47.07208251953125","600.2","-107","-4.5","5","12805","1780778218805"
"868","2026-06-06 17:37:08","23.2","48.5","949.52","3700","","-22.81810188293457","-47.07215118408203","597.7","-106","-1.5","5","12806","1780778228800"
"869","2026-06-06 17:37:18","23.18","48.5","949.4","3700","","-22.81804847717285","-47.0722541809082","595.9","-102","2.299999952316284","5","12807","1780778238804"
"870","2026-06-06 17:37:28","23.15","48.5","949.5","3700","","-22.81801986694336","-47.072357177734375","594","-105","-1.2999999523162842","5","12808","1780778248814"
"871","2026-06-06 17:37:38","23.14","48.5","949.58","3720","","-22.817922592163086","-47.07245635986328","596","-108","-7.800000190734863","5","12809","1780778258798"
"872","2026-06-06 17:37:48","23.12","48.5","949.52","3720","","-22.817832946777344","-47.072509765625","596.9","-105","0.800000011920929","5","12810","1780778268804"
"873","2026-06-06 17:37:58","23.1","48.5","949.52","3760","","-22.817758560180664","-47.07254409790039","597","-103","0.800000011920929","5","12811","1780778278808"
"874","2026-06-06 17:38:08","23.08","48.5","949.5600000000001","3700","","-22.81768226623535","-47.072566986083984","600.7","-107","-4.5","5","12812","1780778288802"
"875","2026-06-06 17:38:18","23.08","48.5","949.7","3700","","-22.817611694335938","-47.07257843017578","608.5","-107","-4.800000190734863","5","12813","1780778298799"
"876","2026-06-06 17:38:48","23.02","48.5","949.6","3740","","-22.817203521728516","-47.0726318359375","609.7","-106","-5","5","12816","1780778328808"
"877","2026-06-06 17:39:08","22.99","48.5","949.7","3700","","-22.816993713378906","-47.07261657714844","600.7","-108","-4.800000190734863","5","12818","1780778348799"
"878","2026-06-06 17:39:18","22.97","49","949.74","3740","","-22.81685447692871","-47.072628021240234","597.7","-106","-1.7999999523162842","5","12819","1780778358816"
"879","2026-06-06 17:39:28","22.96","48.5","949.72","3760","","-22.816734313964844","-47.07263946533203","597.7","-106","-3.299999952316284","5","12820","1780778368833"
"880","2026-06-06 17:39:38","22.96","48.5","949.94","3740","","-22.816640853881836","-47.0726432800293","599.2","-100","-8","5","12821","1780778378815"
"881","2026-06-06 17:39:58","22.92","48.5","949.8000000000001","3700","","-22.816457748413086","-47.072628021240234","595.9","-100","-2.799999952316284","5","12823","1780778398811"
"882","2026-06-06 17:40:08","22.91","48.5","950.1800000000001","3740","","-22.816328048706055","-47.0726203918457","594","-105","0","5","12824","1780778408831"
"883","2026-06-06 17:40:18","22.89","48.5","949.74","3720","","-22.81621551513672","-47.07262420654297","593.5","-106","-0.5","5","12825","1780778418809"
"884","2026-06-06 17:40:28","22.87","48.5","949.76","3700","","-22.816112518310547","-47.072628021240234","594.7","-99","5","5","12826","1780778428824"
"885","2026-06-06 17:40:48","22.85","48.5","949.86","3720","","-22.815935134887695","-47.07262420654297","598.9","-99","4","5","12828","1780778448806"
"886","2026-06-06 17:40:58","22.84","48.5","949.88","3720","","-22.81583023071289","-47.072608947753906","599.2","-105","-0.5","5","12829","1780778458804"
"887","2026-06-06 17:41:28","22.82","48","949.9200000000001","3740","","-22.815568923950195","-47.07255554199219","602.2","-107","-7","5","12832","1780778488828"
"888","2026-06-06 17:41:48","22.81","48.5","950.2","3720","","-22.815433502197266","-47.072509765625","602.5","-104","0.30000001192092896","5","12834","1780778508804"
"889","2026-06-06 17:45:28","22.73","49","950.84","3740","","-22.814136505126953","-47.07099533081055","587.2","-106","-5.800000190734863","5","12856","1780778728826"
"890","2026-06-06 17:45:38","22.73","49.5","950.86","3720","","-22.814035415649414","-47.070945739746094","585.4","-105","-3.5","5","12857","1780778738810"
"891","2026-06-06 17:46:08","22.72","49","950.94","3740","","-22.81380271911621","-47.07080078125","588.4","-108","-9.5","5","12860","1780778768818"
"892","2026-06-06 17:46:38","22.71","49.5","951.02","3720","","-22.813556671142578","-47.07061767578125","603","-108","-8.300000190734863","5","12863","1780778798811"
"893","2026-06-06 17:46:48","22.7","49.5","951.4200000000001","3720","","-22.813488006591797","-47.07053756713867","600.4","-106","-8.800000190734863","5","12864","1780778808769"
"894","2026-06-06 17:47:08","22.7","50","951.24","3720","","-22.813373565673828","-47.07030487060547","585","-107","-5.5","5","12866","1780778828803"
"895","2026-06-06 17:47:38","22.68","50","951.28","3740","","-22.813291549682617","-47.06999206542969","589.5","-108","-7.300000190734863","5","12869","1780778858804"
"896","2026-06-06 17:48:08","22.67","50.5","951.26","3760","","-22.813148498535156","-47.06965255737305","591.5","-102","4","5","12872","1780778888809"
"897","2026-06-06 17:48:18","22.67","50","951.22","3720","","-22.81313705444336","-47.06955337524414","592.2","-107","-6.5","5","12873","1780778898803"
"898","2026-06-06 17:48:28","22.65","50.5","951.26","3720","","-22.813072204589844","-47.06946563720703","601.5","-106","-2","5","12874","1780778908813"
"899","2026-06-06 17:49:58","22.58","51","950.9200000000001","3760","","-22.812808990478516","-47.068599700927734","606","-104","-0.30000001192092896","5","12883","1780778998807"
"900","2026-06-06 17:50:08","22.57","50.5","951.0600000000001","3720","","-22.812782287597656","-47.06849670410156","601.7","-105","0","5","12884","1780779008803"
"901","2026-06-06 17:50:28","22.55","51","950.82","3740","","-22.812686920166016","-47.06829833984375","609.2","-106","-1","5","12886","1780779028820"
"902","2026-06-06 17:50:58","22.52","51.5","950.66","3720","","-22.812576293945312","-47.0679931640625","620.4000000000001","-108","-7","5","12889","1780779058804"
"903","2026-06-06 17:51:38","22.46","51.5","950.44","3740","","-22.8125057220459","-47.06757354736328","612.7","-106","-3","5","12893","1780779098817"
"904","2026-06-06 17:51:48","22.44","51","950.38","3720","","-22.812501907348633","-47.06748580932617","611","-100","5.5","5","12894","1780779108829"
"905","2026-06-06 17:51:58","22.42","51","950.5","3720","","-22.812484741210938","-47.06739807128906","609.7","-106","-3.5","5","12895","1780779118809"
"906","2026-06-06 17:52:08","22.41","51.5","950.9","3740","","-22.812490463256836","-47.06731414794922","610.9","-105","-1.5","5","12896","1780779128811"
